sale_price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),Plot length,total_area,year_sold,month_sold,date_sold,Years Since Renovation,condition_of_the_house_Excellent,condition_of_the_house_Fair,condition_of_the_house_Good,condition_of_the_house_Okay,ever_renovated_Yes,waterfront_view_Yes,zipcode_group_zipcode_group_1,zipcode_group_zipcode_group_2,zipcode_group_zipcode_group_3,zipcode_group_zipcode_group_4,zipcode_group_zipcode_group_5,zipcode_group_zipcode_group_6,zipcode_group_zipcode_group_7,zipcode_group_zipcode_group_8,zipcode_group_zipcode_group_9
466750.0,4,2.0,1730.0,9139.0,2.0,0,8,1730.0,0,61,47.7181,-122.316,1410.0,7311,41.593268686170845,10869.0,2016,3,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
330000.0,2,1.5,1440.0,11954.0,1.0,0,8,1440.0,0,40,47.2909,-122.219,1460.0,9730,37.94733192202055,13394.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
770000.0,7,2.25,3260.0,8145.0,2.0,0,8,3260.0,0,51,47.6336,-122.115,2340.0,8145,57.09640969448079,11405.0,2017,10,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
802500.0,4,2.25,1950.0,7000.0,1.0,1,8,1450.0,500,61,47.5426,-122.262,1840.0,6440,44.15880433163923,8950.0,2016,2,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
378800.0,5,2.5,2740.0,5400.0,2.0,0,8,2740.0,0,13,47.4036,-122.205,2900.0,5476,52.3450093132096,8140.0,2017,7,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795000.0,3,2.75,2940.0,12487.0,2.0,0,10,2940.0,0,21,47.5879,-121.973,3110.0,10837,54.22176684690383,15427.0,2016,5,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460000.0,3,2.0,1200.0,7320.0,1.0,0,7,1200.0,0,63,47.6986,-122.286,1750.0,8220,34.64101615137755,8520.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
567000.0,3,2.5,2070.0,10908.0,2.0,0,8,2070.0,0,32,47.5665,-122.023,2220.0,10975,45.4972526643093,12978.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209950.0,3,1.75,1570.0,15570.0,1.0,0,7,1570.0,0,37,47.3207,-122.362,2000.0,28200,39.6232255123179,17140.0,2017,7,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415000.0,2,1.0,1050.0,60113.0,1.0,0,7,1050.0,0,75,47.3226,-122.287,1380.0,27442,32.4037034920393,61163.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424500.0,4,1.5,1830.0,6985.0,1.0,0,7,1080.0,750,51,47.7494,-122.236,1650.0,9501,42.77849927241488,8815.0,2017,12,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
261000.0,2,1.0,970.0,12500.0,1.0,0,6,970.0,0,77,47.5102,-122.33,1280.0,6250,31.144823004794876,13470.0,2016,5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365000.0,3,2.5,2200.0,9696.0,2.0,0,8,2200.0,0,31,47.4197,-122.205,2200.0,9915,46.9041575982343,11896.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
631000.0,4,2.0,1930.0,3240.0,1.5,0,7,1930.0,0,107,47.6156,-122.299,1480.0,3600,43.93176527297759,5170.0,2016,4,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1129575.0,5,5.5,7050.0,42840.0,1.0,2,2,4320.0,2730,40,47.6229,-122.22,5070.0,20570,83.96427811873333,49890.0,2017,7,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
584000.0,3,2.5,1790.0,3962.0,2.0,0,8,1790.0,0,26,47.6894,-122.391,1340.0,3960,42.30839160261236,5752.0,2017,10,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
310000.0,3,1.75,1560.0,82328.0,1.0,0,7,1560.0,0,44,47.3674,-122.503,2100.0,205603,39.496835316263,83888.0,2017,7,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
717000.0,4,2.5,2780.0,7985.0,2.0,0,10,2780.0,0,26,47.5608,-122.016,2650.0,8094,52.72570530585627,10765.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
667000.0,3,1.5,1720.0,8100.0,2.0,0,8,1720.0,0,111,47.6746,-122.4,2210.0,8100,41.47288270665544,9820.0,2017,6,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
190000.0,3,1.0,1640.0,8100.0,1.0,0,6,1040.0,600,79,47.482,-122.34,1600.0,8100,40.49691346263317,9740.0,2017,12,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
430000.0,3,2.0,1730.0,9000.0,1.0,0,8,1370.0,360,40,47.5202,-122.047,2390.0,10000,41.593268686170845,10730.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
213000.0,2,1.0,740.0,7380.0,1.0,0,6,740.0,0,67,47.4481,-122.278,1500.0,10075,27.202941017470888,8120.0,2016,4,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475000.0,3,2.5,2280.0,3710.0,1.0,0,8,1550.0,730,28,47.735,-122.159,2030.0,3710,47.74934554525329,5990.0,2017,10,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
649000.0,2,2.75,2090.0,23962.0,2.0,3,8,2090.0,0,30,47.4145,-122.44,1820.0,32340,45.71651780264984,26052.0,2016,3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
715000.0,3,2.5,2550.0,13458.0,2.0,0,9,2550.0,0,28,47.5586,-122.121,3180.0,13458,50.49752469181039,16008.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
845000.0,4,3.5,3350.0,19487.0,1.0,0,10,2460.0,890,26,47.5796,-121.998,3360.0,19460,57.87918451395112,22837.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
390000.0,3,2.5,2770.0,8820.0,1.0,0,7,1900.0,870,38,47.3685,-122.048,1850.0,10920,52.630789467763066,11590.0,2017,11,30,13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
390000.0,4,3.0,2860.0,5724.0,1.0,0,7,1730.0,1130,35,47.5427,-122.302,2340.0,7200,53.47896782848375,8584.0,2017,9,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
328000.0,4,1.75,1990.0,7194.0,1.0,0,8,1400.0,590,40,47.4417,-122.135,1820.0,7400,44.609416046390926,9184.0,2017,7,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
239999.0,3,2.75,1740.0,8436.0,1.0,0,7,1140.0,600,51,47.3456,-122.305,1550.0,8436,41.71330722922842,10176.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225000.0,3,2.0,1460.0,7740.0,1.0,0,7,1460.0,0,50,47.3467,-122.306,1540.0,7644,38.2099463490856,9200.0,2017,10,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
920000.0,3,1.75,3670.0,11884.0,1.0,2,9,1950.0,1720,39,47.5604,-122.133,3020.0,9747,60.58052492344384,15554.0,2017,10,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
940000.0,4,2.75,3270.0,9231.0,2.0,0,10,3270.0,0,23,47.6539,-122.121,3380.0,10154,57.18391382198319,12501.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
465000.0,3,1.0,1210.0,4872.0,1.0,0,6,1210.0,0,69,47.5551,-122.273,1070.0,4872,34.785054261852174,6082.0,2016,5,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
241000.0,3,2.0,1770.0,7000.0,1.0,0,7,1770.0,0,32,47.3321,-122.261,1510.0,10462,42.07136793592526,8770.0,2017,7,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307550.0,4,2.5,1980.0,5909.0,2.0,0,8,1980.0,0,15,47.3913,-122.185,2550.0,5487,44.49719092257398,7889.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490000.0,4,2.5,2650.0,9627.0,1.0,3,8,1610.0,1040,42,47.7684,-122.254,2650.0,9221,51.47815070493501,12277.0,2017,10,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
647000.0,4,2.5,3040.0,6887.0,2.0,0,8,3040.0,0,19,47.6073,-122.015,2790.0,7196,55.136195008360886,9927.0,2017,5,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
780000.0,4,2.75,3640.0,231739.0,1.5,0,10,3640.0,0,19,47.5078,-122.018,2670.0,91040,60.33241251599343,235379.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
517500.0,3,2.5,1810.0,4332.0,2.0,0,8,1810.0,0,26,47.5776,-121.996,1740.0,4332,42.5440947723653,6142.0,2017,11,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
295000.0,3,2.0,1380.0,8682.0,1.0,0,7,1380.0,0,52,47.4238,-122.322,1410.0,10594,37.14835124201342,10062.0,2017,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560000.0,4,1.5,1810.0,3400.0,2.0,0,8,1810.0,0,92,47.6264,-122.302,1770.0,3600,42.5440947723653,5210.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
319450.0,5,2.0,2250.0,5472.0,1.5,0,7,1750.0,500,88,47.3065,-122.219,1540.0,5472,47.43416490252569,7722.0,2017,11,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129575.0,4,3.25,3860.0,7199.0,2.0,1,9,2870.0,990,13,47.6855,-122.269,2940.0,9600,62.12889826803627,11059.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
340000.0,4,3.0,2380.0,20277.0,1.0,0,8,1500.0,880,19,47.3046,-122.392,2370.0,15440,48.78524367060187,22657.0,2017,9,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249950.0,3,1.0,1370.0,11658.0,1.0,0,6,1370.0,0,60,47.4576,-122.182,1080.0,9198,37.01351104664349,13028.0,2017,8,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
499950.0,3,1.0,1830.0,3000.0,1.5,0,7,1430.0,400,92,47.6619,-122.351,1510.0,2500,42.77849927241488,4830.0,2017,6,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1040000.0,4,1.75,1440.0,13296.0,1.0,0,8,1440.0,0,51,47.634,-122.204,3520.0,10802,37.94733192202055,14736.0,2017,7,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
750000.0,4,2.5,2510.0,17200.0,1.0,2,9,1540.0,970,41,47.6287,-122.089,2370.0,14621,50.0999001995014,19710.0,2016,2,29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
875000.0,4,2.5,3230.0,256132.0,2.0,0,9,3230.0,0,12,47.6544,-121.998,3080.0,217800,56.83308895353129,259362.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
678000.0,3,1.75,1670.0,7210.0,1.0,0,8,1670.0,0,51,47.6344,-122.116,2200.0,7210,40.8656334834051,8880.0,2016,4,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
360000.0,2,1.0,780.0,4200.0,1.0,0,6,780.0,0,98,47.5381,-122.267,1620.0,6000,27.92848008753788,4980.0,2017,7,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
354900.0,3,1.0,1720.0,16552.0,1.0,0,7,1720.0,0,47,47.4772,-122.153,1550.0,15457,41.47288270665544,18272.0,2017,9,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
632000.0,5,2.5,2260.0,10087.0,1.0,0,8,1520.0,740,51,47.5982,-122.128,2500.0,9440,47.53945729601885,12347.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
350000.0,3,1.75,1480.0,9375.0,1.0,0,7,1480.0,0,61,47.5076,-122.366,1370.0,9000,38.47076812334269,10855.0,2017,12,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
990000.0,3,4.0,2550.0,3900.0,2.0,2,8,2050.0,500,78,47.6415,-122.392,2340.0,6400,50.49752469181039,6450.0,2017,7,31,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1129575.0,4,3.25,3920.0,881654.0,3.0,3,10,3920.0,0,16,47.5385,-121.896,2970.0,112384,62.60990336999412,885574.0,2016,1,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
481000.0,4,2.5,2286.0,8269.0,2.0,0,8,2286.0,0,16,47.5174,-122.194,2110.0,4711,47.81213235152768,10555.0,2017,7,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
485000.0,3,2.5,1500.0,5412.0,1.0,0,7,900.0,600,98,47.5499,-122.394,1090.0,5412,38.72983346207417,6912.0,2017,6,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477000.0,3,2.5,1740.0,4960.0,2.0,0,8,1740.0,0,26,47.5772,-121.998,1740.0,5021,41.71330722922842,6700.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
560000.0,5,2.5,2880.0,9000.0,1.0,0,8,1440.0,1440,52,47.5456,-122.179,2010.0,9000,53.66563145999496,11880.0,2017,7,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
600000.0,6,3.0,2600.0,9350.0,1.0,0,8,1340.0,1260,55,47.6198,-122.105,2090.0,9102,50.99019513592785,11950.0,2017,11,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
622500.0,5,2.75,3320.0,23760.0,2.0,0,8,2190.0,1130,43,47.7498,-122.146,2520.0,36720,57.61944116355173,27080.0,2017,6,30,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
410000.0,2,2.25,1660.0,2128.0,2.0,0,8,1660.0,0,44,47.7528,-122.252,1640.0,2128,40.74309757492672,3788.0,2016,4,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
318200.0,3,2.5,1990.0,3644.0,2.0,0,7,1990.0,0,8,47.3531,-122.017,2580.0,3800,44.609416046390926,5634.0,2016,4,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
289000.0,3,2.0,1680.0,8424.0,1.0,0,7,1680.0,0,25,47.1969,-122.011,1990.0,8545,40.98780306383839,10104.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263000.0,3,1.75,1570.0,7775.0,2.0,0,7,1570.0,0,36,47.3876,-122.216,1580.0,8622,39.6232255123179,9345.0,2017,5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240000.0,3,1.0,1150.0,4825.0,1.0,0,6,1150.0,0,61,47.5321,-122.029,1760.0,7121,33.91164991562634,5975.0,2017,6,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
281500.0,3,1.0,1270.0,7500.0,1.0,0,7,1270.0,0,65,47.4921,-122.339,1340.0,3000,35.63705936241092,8770.0,2016,4,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
587206.0,3,3.5,1890.0,1710.0,2.0,0,8,1640.0,250,19,47.6592,-122.349,1680.0,1562,43.47413023856832,3600.0,2017,6,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
482000.0,2,2.25,1350.0,1248.0,2.0,0,7,1180.0,170,18,47.6399,-122.32,1760.0,3360,36.74234614174768,2598.0,2017,7,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
485000.0,3,1.75,1650.0,9500.0,1.0,0,8,1650.0,0,51,47.631,-122.098,1880.0,9375,40.62019202317981,11150.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
309000.0,3,2.5,1450.0,11480.0,2.0,0,7,1450.0,0,28,47.672,-121.864,2080.0,87991,38.07886552931954,12930.0,2016,2,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
221000.0,3,2.25,1640.0,7350.0,1.0,0,7,1140.0,500,34,47.2625,-122.3,1480.0,8041,40.49691346263317,8990.0,2017,6,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700000.0,3,2.5,2030.0,8398.0,2.0,0,9,2030.0,0,43,47.6272,-122.095,2450.0,8104,45.05552130427524,10428.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
411500.0,5,3.0,2420.0,7740.0,1.0,0,7,1360.0,1060,89,47.536,-122.358,1840.0,6780,49.193495504995376,10160.0,2017,9,30,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285000.0,4,3.5,2770.0,10505.0,2.0,0,8,2770.0,0,78,47.7412,-122.355,1760.0,10505,52.630789467763066,13275.0,2017,10,31,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
395000.0,4,3.0,1980.0,7931.0,1.0,0,7,1160.0,820,35,47.7513,-122.334,1910.0,7931,44.49719092257398,9911.0,2017,6,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
237950.0,2,1.75,1460.0,7926.0,1.0,0,7,1460.0,0,31,47.3665,-122.092,1680.0,8206,38.2099463490856,9386.0,2017,7,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
680000.0,3,2.5,1610.0,8064.0,1.0,2,7,1160.0,450,37,47.6818,-122.189,2260.0,8328,40.12480529547776,9674.0,2016,3,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
199950.0,2,1.0,1010.0,10057.0,1.0,0,6,1010.0,0,57,47.3286,-122.336,1040.0,8591,31.78049716414141,11067.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
765000.0,4,3.5,2760.0,4000.0,2.0,2,8,2000.0,760,92,47.5687,-122.374,1690.0,4000,52.53570214625479,6760.0,2017,12,31,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
515000.0,2,1.0,1060.0,4960.0,1.0,0,7,1060.0,0,92,47.6896,-122.331,1420.0,4960,32.55764119219941,6020.0,2017,5,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
470000.0,3,1.5,1510.0,8000.0,1.0,0,7,1510.0,0,62,47.5865,-122.135,1430.0,8000,38.8587184554509,9510.0,2017,6,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
330000.0,2,1.0,880.0,4000.0,1.0,0,6,780.0,100,81,47.6931,-122.379,950.0,4000,29.66479394838265,4880.0,2017,8,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
284000.0,3,2.5,2150.0,9375.0,1.0,0,8,1550.0,600,50,47.4578,-122.274,1950.0,9100,46.36809247747852,11525.0,2016,2,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295000.0,3,2.5,1660.0,8125.0,1.0,0,7,1150.0,510,19,47.4373,-122.333,1250.0,8125,40.74309757492672,9785.0,2017,9,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
555000.0,4,2.5,2160.0,10987.0,1.0,0,8,1440.0,720,37,47.6333,-122.034,1280.0,11617,46.475800154489,13147.0,2016,3,31,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
350000.0,3,1.0,1370.0,8162.0,1.5,0,6,1370.0,0,69,47.7263,-122.289,1560.0,8250,37.01351104664349,9532.0,2017,8,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
240000.0,3,2.25,1460.0,5818.0,1.0,0,7,1140.0,320,32,47.3113,-122.358,1490.0,6031,38.2099463490856,7278.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419900.0,3,1.5,1450.0,7000.0,1.0,0,7,1450.0,0,63,47.5983,-122.15,1490.0,7245,38.07886552931954,8450.0,2016,2,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
528000.0,3,2.0,1560.0,6300.0,1.0,0,7,1560.0,0,94,47.5407,-122.379,1620.0,6300,39.496835316263,7860.0,2016,4,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
481000.0,4,2.5,2480.0,9869.0,1.0,0,8,1240.0,1240,55,47.7612,-122.229,2230.0,10310,49.79959839195493,12349.0,2016,3,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
304700.0,2,1.0,740.0,5995.0,1.0,0,7,740.0,0,69,47.7291,-122.337,1140.0,5995,27.202941017470888,6735.0,2017,6,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
715000.0,4,2.5,2927.0,12171.0,2.0,0,10,2927.0,0,20,47.5948,-121.983,2967.0,12166,54.10175597889592,15098.0,2016,2,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
738950.0,4,2.75,2260.0,12005.0,1.0,0,8,2260.0,0,62,47.6342,-122.171,1870.0,10800,47.53945729601885,14265.0,2017,8,31,28,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
215000.0,3,1.5,1240.0,9405.0,1.0,0,7,1240.0,0,52,47.3727,-122.162,2260.0,7611,35.21363372331802,10645.0,2017,10,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300000.0,6,2.0,2040.0,10812.0,1.0,0,5,2040.0,0,75,47.4919,-122.181,1440.0,10200,45.16635916254486,12852.0,2017,5,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
346000.0,3,1.75,1270.0,8100.0,1.0,0,6,880.0,390,68,47.4828,-122.344,1650.0,8173,35.63705936241092,9370.0,2017,6,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
473000.0,4,3.5,4370.0,37193.0,2.0,3,8,2780.0,1590,22,47.241,-121.979,2860.0,39356,66.10597552415364,41563.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,3,1.75,1700.0,6120.0,1.0,0,7,1700.0,0,66,47.5807,-122.397,1330.0,6120,41.23105625617661,7820.0,2016,1,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
750000.0,2,1.5,1300.0,7632.0,1.0,2,7,1300.0,0,75,47.6134,-122.308,1420.0,1676,36.05551275463989,8932.0,2017,9,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
519900.0,4,2.0,1820.0,9350.0,1.0,0,8,1820.0,0,51,47.6288,-122.098,2260.0,9299,42.661458015403085,11170.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
378500.0,2,1.0,880.0,6171.0,1.0,0,7,880.0,0,69,47.7262,-122.285,2260.0,12769,29.66479394838265,7051.0,2017,8,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
314500.0,3,1.75,1870.0,12381.0,1.0,0,8,1870.0,0,61,47.3358,-122.32,1950.0,12667,43.243496620879306,14251.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
499950.0,3,1.5,1350.0,9315.0,1.0,0,7,1350.0,0,50,47.6587,-122.124,1840.0,9920,36.74234614174768,10665.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1129575.0,5,3.5,4870.0,7700.0,2.5,3,10,3650.0,1220,89,47.5832,-122.29,3220.0,7700,69.7853852894716,12570.0,2017,12,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
630000.0,3,2.5,2460.0,38794.0,2.0,0,9,2460.0,0,19,47.7602,-122.022,2470.0,51400,49.59838707054898,41254.0,2016,4,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
360000.0,4,1.5,1720.0,6417.0,1.0,0,7,1720.0,0,65,47.7268,-122.311,1430.0,6240,41.47288270665544,8137.0,2017,6,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
460000.0,2,1.5,2730.0,19877.0,1.0,0,8,1570.0,1160,42,47.7698,-121.898,1450.0,19509,52.24940191045253,22607.0,2017,5,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
361000.0,3,1.0,1100.0,4046.0,1.5,4,6,1100.0,0,96,47.344,-122.331,2550.0,7847,33.166247903554,5146.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
713400.0,3,2.25,1810.0,7619.0,1.0,0,8,1810.0,0,59,47.5505,-122.221,1900.0,10083,42.5440947723653,,2017,7,31,26,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
445000.0,2,1.0,930.0,3150.0,1.0,0,6,930.0,0,100,47.6783,-122.298,1900.0,5000,30.495901363953813,4080.0,2017,10,31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
305000.0,4,1.5,1590.0,131551.0,1.0,3,7,1590.0,0,52,47.2558,-122.024,2280.0,108028,39.87480407475377,133141.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1129575.0,3,2.75,2710.0,9204.0,1.5,4,9,1480.0,1230,43,47.7039,-122.385,2960.0,10080,52.05766033928148,11914.0,2016,3,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
222000.0,3,1.0,1460.0,8400.0,1.0,0,6,1460.0,0,56,47.3086,-122.365,1060.0,8563,38.2099463490856,9860.0,2016,4,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510000.0,5,3.25,3400.0,4499.0,2.0,0,8,2740.0,660,13,47.5385,-121.88,3400.0,6163,58.30951894845301,7899.0,2016,2,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
500000.0,5,3.0,2920.0,11440.0,2.0,0,8,2920.0,0,15,47.7607,-122.354,1720.0,9348,54.037024344425184,14360.0,2017,6,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
605000.0,2,1.0,910.0,3600.0,1.0,0,7,910.0,0,109,47.6341,-122.361,1720.0,3600,30.166206257996716,4510.0,2017,5,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
393000.0,3,2.0,1320.0,10720.0,2.0,0,8,1320.0,0,37,47.6203,-122.037,1910.0,13639,36.3318042491699,12040.0,2017,8,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
725000.0,4,2.5,2490.0,5170.0,2.0,0,9,2490.0,0,18,47.6836,-122.162,2490.0,5170,49.8998997994986,7660.0,2017,6,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
320000.0,3,1.75,2220.0,11646.0,1.0,0,7,1270.0,950,68,47.7762,-122.27,1490.0,10003,47.11687595755899,13866.0,2017,7,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
210000.0,4,1.5,1130.0,7840.0,1.0,0,7,1130.0,0,48,47.2986,-122.377,1690.0,7840,33.61547262794322,8970.0,2017,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419900.0,4,2.5,2750.0,5767.0,2.0,0,9,2750.0,0,13,47.3595,-122.038,2800.0,5376,52.44044240850758,8517.0,2017,7,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
410000.0,4,2.5,2240.0,4447.0,2.0,0,7,2240.0,0,12,47.4868,-122.159,2000.0,3800,47.32863826479693,6687.0,2016,3,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
721000.0,3,2.25,2680.0,10440.0,1.0,1,8,1540.0,1140,55,47.561,-122.398,2140.0,7560,51.76871642217914,13120.0,2017,12,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
